UniProt ID,Gene,Protein name
P14550,AKR1A1,Alcohol dehydrogenase [NADP(+)]
P07327,ADH1A,Alcohol dehydrogenase 1A
P00325,ADH1B,Alcohol dehydrogenase 1B
P00326,ADH1C,Alcohol dehydrogenase 1C
P08319,ADH4,Alcohol dehydrogenase 4
P28332,ADH6,Alcohol dehydrogenase 6
P40394,ADH7,Alcohol dehydrogenase class 4 mu/sigma chain
P11766,ADH5,Alcohol dehydrogenase class-3
P47895,ALDH1A3,Aldehyde dehydrogenase family 1 member A3
P43353,ALDH3B1,Aldehyde dehydrogenase family 3 member B1
P30837,ALDH1B1,"Aldehyde dehydrogenase X, mitochondrial"
P30838,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring"
P05091,ALDH2,"Aldehyde dehydrogenase, mitochondrial"
O60218,AKR1B10,Aldo-keto reductase family 1 member B10
Q04828,AKR1C1,Aldo-keto reductase family 1 member C1
P52895,AKR1C2,Aldo-keto reductase family 1 member C2
P42330,AKR1C3,Aldo-keto reductase family 1 member C3
P17516,AKR1C4,Aldo-keto reductase family 1 member C4
P15121,AKR1B1,Aldose reductase
P15121,AKR1B1,Aldose reductase
Q6UXT8,ALKAL1,ALK and LTK ligand 1
Q6UX46,ALKAL2,ALK and LTK ligand 2
Q9UM73,ALK,ALK tyrosine kinase receptor
Q8TDN7,ACER1,Alkaline ceramidase 1
P05187,ALPP,"Alkaline phosphatase, placental type"
P10696,ALPG,"Alkaline phosphatase, placental-like"
P10696,ALPG,"Alkaline phosphatase, placental-like"
P05186,ALPL,"Alkaline phosphatase, tissue-nonspecific isozyme"
Q96BT7,ALKBH8,Alkylated DNA repair protein alkB homolog 8
O00116,AGPS,"Alkyldihydroxyacetonephosphate synthase, peroxisomal"
Q86YH6,PDSS2,All trans-polyprenyl-diphosphate synthase PDSS2
Q6NUM9,RETSAT,"All-trans-retinol 13,14-reductase"
Q7Z6M3,MILR1,Allergin-1
Q7Z6M3,MILR1,Allergin-1
P55008,AIF1,Allograft inflammatory factor 1
Q9BQI0,AIF1L,Allograft inflammatory factor 1-like
P02511,CRYAB,Alpha crystallin B chain
Q6PD74,AAGAB,Alpha- and gamma-adaptin-binding protein p34
Q11130,FUT7,"Alpha-(1,3)-fucosyltransferase"
P22083,FUT4,"Alpha-(1,3)-fucosyltransferase"
Q6P4F1,FUT10,"Alpha-(1,3)-fucosyltransferase 10"
Q495W5,FUT11,"Alpha-(1,3)-fucosyltransferase 11"
Q11128,FUT5,"Alpha-(1,3)-fucosyltransferase 5"
Q9Y231,FUT9,"Alpha-(1,3)-fucosyltransferase 9"
Q9BYC5,FUT8,"Alpha-(1,6)-fucosyltransferase"
P19652,ORM2,Alpha-1-acid glycoprotein 2
P01011,SERPINA3,Alpha-1-antichymotrypsin
P07288 | P01011,KLK3 | SERPINA3,Alpha-1-antichymotrypsin complex
P01009,SERPINA1,Alpha-1-antitrypsin
P20848,SERPINA2,Alpha-1-antitrypsin-related protein
P02760,AMBP,Alpha-1-microglobulin
Q13424,SNTA1,Alpha-1-syntrophin
Q13424,SNTA1,Alpha-1-syntrophin
P26572,MGAT1,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase"
Q9UM21,MGAT4A,"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A"
Q9UQ53,MGAT4B,"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B"
Q9UBM8,MGAT4C,"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C"
Q9H553,ALG2,"Alpha-1,3-mannosyltransferase ALG2"
Q9UNA3,A4GNT,"Alpha-1,4-N-acetylglucosaminyltransferase"
Q10469,MGAT2,"Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase"
Q09328,MGAT5,"Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A"
Q09328,MGAT5,"Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A"
P04217,A1BG,Alpha-1B-glycoprotein
P08697,SERPINF2,Alpha-2-antiplasmin
P02765,AHSG,Alpha-2-HS-glycoprotein
P02765,AHSG,Alpha-2-HS-glycoprotein
P01023,A2M,Alpha-2-macroglobulin
P01023,A2M,Alpha-2-macroglobulin
P30533,LRPAP1,alpha-2-macroglobulin receptor-associated protein
A8K2U0,A2ML1,Alpha-2-macroglobulin-like protein 1
Q92186,ST8SIA2,"Alpha-2,8-sialyltransferase 8B"
P61647,ST8SIA6,"Alpha-2,8-sialyltransferase 8F"
P12814,ACTN1,Alpha-actinin-1
P35609,ACTN2,Alpha-actinin-2
Q08043,ACTN3,Alpha-actinin-3
O43707,ACTN4,Alpha-actinin-4
P49419,ALDH7A1,Alpha-aminoadipic semialdehyde dehydrogenase
P04745,AMY1A,Alpha-amylase 1
P19961,AMY2B,Alpha-amylase 2B
P19961,AMY2B,Alpha-amylase 2B
P02489,CRYAA,Alpha-crystallin A chain
O43768,ENSA,Alpha-endosulfine
P06733,ENO1,Alpha-enolase
P02771,AFP,alpha-Fetoprotein
P06280,GLA,Alpha-galactosidase A
Q9NZD4,AHSP,Alpha-hemoglobin-stabilizing protein
Q16352,INA,Alpha-internexin
Q96Q83,ALKBH3,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3
P04066,FUCA1,Alpha-L-fucoside fucohydrolase
P35475,IDUA,Alpha-L-iduronidase
Q9UHK6,AMACR,Alpha-methylacyl-CoA racemase
Q9H4F1,ST6GALNAC4,"Alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3-N-acetyl-galactosaminide alpha-2,6-sialyltransferase"
Q9NSC7,ST6GALNAC1,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1"
Q9UJ37,ST6GALNAC2,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2"
Q8NDV1,ST6GALNAC3,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3"
Q8NDV1,ST6GALNAC3,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3"
Q9BVH7,ST6GALNAC5,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5"
Q969X2,ST6GALNAC6,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6"
P54802,NAGLU,Alpha-N-acetylglucosaminidase
Q92185,ST8SIA1,"Alpha-N-acetylneuraminide alpha-2,8-sialyltransferase"
Q92185,ST8SIA1,"Alpha-N-acetylneuraminide alpha-2,8-sialyltransferase"
Q9NVD7,PARVA,Alpha-parvin
P47710,CSN1S1,alpha-S1-casein
Q16586,SGCA,Alpha-sarcoglycan
P54920,NAPA,Alpha-soluble NSF attachment protein
P37840,SNCA,Alpha-synuclein
P37840,SNCA,Alpha-synuclein
P40222,TXLNA,Alpha-taxilin
P40222,TXLNA,Alpha-taxilin
Q9BTX7,TTPAL,Alpha-tocopherol transfer protein-like
Q99217,AMELX,"Amelogenin, X isoform"
Q99217,AMELX,"Amelogenin, X isoform"
Q99218,AMELY,"Amelogenin, Y isoform"
P19801,AOC1,Amiloride-sensitive amine oxidase [copper-containing]
P19801,AOC1,Amiloride-sensitive amine oxidase [copper-containing]
Q08117,TLE5,Amino-terminal enhancer of split
Q13155,AIMP2,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2
Q03154,ACY1,Aminoacylase-1
P48728,AMT,"Aminomethyltransferase, mitochondrial"
Q9H4A4,RNPEP,Aminopeptidase B
P15144,ANPEP,Aminopeptidase N
Q6Q4G3,LVRN,Aminopeptidase Q
Q9Y4X0,AMMECR1,AMME syndrome candidate gene 1 protein
Q6DCA0,AMMECR1L,AMMECR1-like protein
Q01433,AMPD2,AMP deaminase 2
P54619 | Q9Y478 | Q13131,PRKAG1 | PRKAB1 | PRKAA1,AMP Kinase (alpha1beta1gamma1)
P54619 | O43741 | P54646,PRKAG1 | PRKAB2 | PRKAA2,AMP Kinase (alpha2beta2gamma1)
P49418,AMPH,Amphiphysin
P15514,AREG,Amphiregulin
Q86WK6,AMIGO1,Amphoterin-induced protein 1:Cytoplasmic domain
Q86WK6,AMIGO1,Amphoterin-induced protein 1:Extracellular domain
Q86SJ2,AMIGO2,Amphoterin-induced protein 2
Q86SJ2,AMIGO2,Amphoterin-induced protein 2
Q86WK7,AMIGO3,Amphoterin-induced protein 3
Q86WK7,AMIGO3,Amphoterin-induced protein 3
Q96FJ0,STAMBPL1,AMSH-like protease
Q7Z5R6,APBB1IP,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein
O00213,APBB1,Amyloid beta A4 precursor protein-binding family B member 1:Phosphotyrosine Interaction Domain 1
O00213,APBB1,Amyloid beta A4 precursor protein-binding family B member 1:Phosphotyrosine Interaction Domain 2
Q92870,APBB2,Amyloid beta A4 precursor protein-binding family B member 2:Phosphotyrosine Interaction Domain 1
Q92870,APBB2,Amyloid beta A4 precursor protein-binding family B member 2:Phosphotyrosine Interaction Domain 2
O95704,APBB3,"Amyloid beta A4 precursor protein-binding family B member 3:Phosphotyrosine Interaction Domain 1,Isoform II"
O95704,APBB3,"Amyloid beta A4 precursor protein-binding family B member 3:Phosphotyrosine Interaction Domain 2, Isoform IV"
P05067,APP,Amyloid beta A4 protein
Q99767,APBA2,Amyloid-beta A4 precursor protein-binding family A member 2
P51693,APLP1,Amyloid-like protein 1
Q06481,APLP2,Amyloid-like protein 2
Q06481,APLP2,Amyloid-like protein 2
Q8TCF1,ZFAND1,AN1-type zinc finger protein 1
Q8WV99,ZFAND2B,AN1-type zinc finger protein 2B
Q9H8U3,ZFAND3,AN1-type zinc finger protein 3
O76080,ZFAND5,AN1-type zinc finger protein 5
Q6FIF0,ZFAND6,AN1-type zinc finger protein 6
Q6FI81,CIAPIN1,Anamorsin
Q9UM13,ANAPC10,Anaphase-promoting complex subunit 10
Q9UJX3,ANAPC7,Anaphase-promoting complex subunit 7
Q8NHZ8,CDC26,Anaphase-promoting complex subunit CDC26
Q9Y679,AUP1,Ancient ubiquitous protein 1
Q96IZ2,ADTRP,Androgen-dependent TFPI-regulating protein
Q8N302,AGGF1,Angiogenic factor with G patch and FHA domains 1
P03950,ANG,Angiogenin
Q4VCS5,AMOT,Angiomotin
Q9Y2J4,AMOTL2,Angiomotin-like protein 2
Q15389,ANGPT1,Angiopoietin-1
Q02763,TEK,"Angiopoietin-1 receptor, soluble"
O15123,ANGPT2,Angiopoietin-2
O15123,ANGPT2,Angiopoietin-2
Q9Y264,ANGPT4,Angiopoietin-4
Q6UXH0,ANGPTL8,Angiopoietin-like protein 8
O95841,ANGPTL1,"Angiopoietin-related protein 1:C-Term, Fibrinogen domian"
O95841,ANGPTL1,Angiopoietin-related protein 1:N-term
Q9UKU9,ANGPTL2,Angiopoietin-related protein 2
Q9Y5C1,ANGPTL3,Angiopoietin-related protein 3
Q9Y5C1,ANGPTL3,Angiopoietin-related protein 3
Q9BY76,ANGPTL4,Angiopoietin-related protein 4
Q86XS5,ANGPTL5,Angiopoietin-related protein 5
Q8NI99,ANGPTL6,Angiopoietin-related protein 6
O43827,ANGPTL7,Angiopoietin-related protein 7
P00747,PLG,Angiostatin
P12821,ACE,Angiotensin-converting enzyme
Q9BYF1,ACE2,Angiotensin-converting enzyme 2
P01019,AGT,Angiotensinogen
Q8TE54,SLC26A7,Anion exchange transporter
Q9P0K7,RAI14,Ankycorbin
Q969K4,ABTB1,Ankyrin repeat and BTB/POZ domain-containing protein 1
Q495B1,ANKDD1A,Ankyrin repeat and death domain-containing protein 1A
Q8IV38,ANKMY2,Ankyrin repeat and MYND domain-containing protein 2
Q6ZW76,ANKS3,Ankyrin repeat and SAM domain-containing protein 3
Q8WXK3,ASB13,Ankyrin repeat and SOCS box protein 13
Q8WXK1,ASB15,Ankyrin repeat and SOCS box protein 15
Q9NWX5,ASB6,Ankyrin repeat and SOCS box protein 6
Q9H672,ASB7,Ankyrin repeat and SOCS box protein 7
Q9H765,ASB8,Ankyrin repeat and SOCS box protein 8
Q96DX5,ASB9,Ankyrin repeat and SOCS box protein 9
Q15327,ANKRD1,Ankyrin repeat domain-containing protein 1
Q15327,ANKRD1,Ankyrin repeat domain-containing protein 1
Q8N6S4,ANKRD13C,Ankyrin repeat domain-containing protein 13C
Q6P6B7,ANKRD16,Ankyrin repeat domain-containing protein 16
Q9GZV1,ANKRD2,Ankyrin repeat domain-containing protein 2
Q96NW4,ANKRD27,Ankyrin repeat domain-containing protein 27
Q8N6D5,ANKRD29,Ankyrin repeat domain-containing protein 29
Q69YU3,ANKRD34A,Ankyrin repeat domain-containing protein 34A
Q7Z713,ANKRD37,Ankyrin repeat domain-containing protein 37
Q53RE8,ANKRD39,Ankyrin repeat domain-containing protein 39
Q6AI12,ANKRD40,Ankyrin repeat domain-containing protein 40
Q5TZF3,ANKRD45,Ankyrin repeat domain-containing protein 45
Q86W74,ANKRD46,Ankyrin repeat domain-containing protein 46
Q6NY19,KANK3,Ankyrin repeat domain-containing protein 47
Q8WVL7,ANKRD49,Ankyrin repeat domain-containing protein 49
Q6NXT1,ANKRD54,Ankyrin repeat domain-containing protein 54
C9JTQ0,ANKRD63,Ankyrin repeat domain-containing protein 63
B4E2M5,ANKRD66,Ankyrin repeat domain-containing protein 66
Q92527,ANKRD7,Ankyrin repeat domain-containing protein 7
A6NJG2,SOWAHD,Ankyrin repeat domain-containing protein SOWAHD
Q9H9E1,ANKRA2,Ankyrin repeat family A protein 2
Q01484,ANK2,Ankyrin-2
P04083,ANXA1,Annexin A1
Q9UJ72,ANXA10,Annexin A10
Q9UJ72,ANXA10,Annexin A10
P50995,ANXA11,Annexin A11
P27216,ANXA13,Annexin A13
P07355,ANXA2,Annexin A2
P07355,ANXA2,Annexin A2
P12429,ANXA3,Annexin A3
P12429,ANXA3,Annexin A3
P09525,ANXA4,Annexin A4
P08758,ANXA5,Annexin A5
P08133,ANXA6,Annexin A6
P20073,ANXA7,Annexin A7
P20073,ANXA7,Annexin A7
P13928,ANXA8,Annexin A8
Q5VT79,ANXA8L1,Annexin A8-like protein 2
O76027,ANXA9,Annexin A9
Q5XXA6,ANO1,Anoctamin-1
E9PGG2,ANHX,Anomalous homeobox protein
P23352,ANOS1,Anosmin-1
O95994,AGR2,Anterior gradient protein 2 homolog
Q8TD06,AGR3,Anterior gradient protein 3
Q8TD06,AGR3,Anterior gradient protein 3
Q9H6X2,ANTXR1,Anthrax toxin receptor 1
P58335,ANTXR2,Anthrax toxin receptor 2
Q16671,AMHR2,Anti-Muellerian hormone type-2 receptor
P49913,CAMP,Antibacterial protein LL-37
P15813,CD1D,Antigen-presenting glycoprotein CD1d
P03973,SLPI,Antileukoproteinase
P01008,SERPINC1,Antithrombin-III
O14977,AZIN1,Antizyme inhibitor 1
Q10567,AP1B1,AP-1 complex subunit beta-1
O43747,AP1G1,AP-1 complex subunit gamma-1
O75843,AP1G2,AP-1 complex subunit gamma-like 2
P56377,AP1S2,AP-1 complex subunit sigma-2
Q63HQ0,AP1AR,AP-1 complex-associated regulatory protein
O94973,AP2A2,AP-2 complex subunit alpha-2
P63010,AP2B1,AP-2 complex subunit beta-1
Q96CW1,AP2M1,AP-2 complex subunit mu-1
O14617,AP3D1,AP-3 complex subunit delta-1
Q9Y2T2,AP3M1,AP-3 complex subunit mu-1
P59780,AP3S2,AP-3 complex subunit sigma-2
Q96N21,TEPSIN,AP-4 complex accessory subunit tepsin
Q9Y6B7,AP4B1,AP-4 complex subunit beta-1
O00189,AP4M1,AP-4 complex subunit mu-1
Q9NUS5,AP5S1,AP-5 complex subunit sigma-1
Q2M2I8,AAK1,AP2-associated protein kinase 1
Q8N7J2,AMER2,APC membrane recruitment protein 2
Q9ULZ1,APLN,Apelin
P35414,APLNR,Apelin receptor
Q9NQ94,A1CF,APOBEC1 complementation factor
P02647,APOA1,Apolipoprotein A-I
P02652,APOA2,Apolipoprotein A-II
P06727,APOA4,Apolipoprotein A-IV
Q6Q788,APOA5,Apolipoprotein A-V
Q6Q788,APOA5,Apolipoprotein A-V
P04114,APOB,Apolipoprotein B
P02654,APOC1,Apolipoprotein C-I
P02655,APOC2,Apolipoprotein C-II
P02656,APOC3,Apolipoprotein C-III
P05090,APOD,Apolipoprotein D
P05090,APOD,Apolipoprotein D
P02649,APOE,Apolipoprotein E
P02649,APOE,Apolipoprotein E (isoform E2)
P02649,APOE,Apolipoprotein E (isoform E3)
P02649,APOE,Apolipoprotein E (isoform E4)
Q13790,APOF,Apolipoprotein F
O14791,APOL1,Apolipoprotein L1
O14791,APOL1,Apolipoprotein L1
O14791,APOL1,Apolipoprotein L1
O95236,APOL3,Apolipoprotein L3
O95445,APOM,Apolipoprotein M
O95445,APOM,Apolipoprotein M
Q9BQE5,APOL2,Apolipoprotein-L2
P08519,LPA,Apolipoprotein(a)
Q96IL0,COA8,"Apoptogenic protein 1, mitochondrial"
Q9BZR8,BCL2L14,Apoptosis facilitator Bcl-2-like protein 14
P10415,BCL2,Apoptosis regulator Bcl-2
Q9ULZ3,PYCARD,Apoptosis-associated speck-like protein containing a CARD
O95831,AIFM1,"Apoptosis-inducing factor 1, mitochondrial"
O14727,APAF1,Apoptotic protease-activating factor 1
Q9UBU3,GHRL,Appetite-regulating hormone
Q9UBU3,GHRL,Appetite-regulating hormone
Q7Z2E3,APTX,Aprataxin
P29972,AQP1,Aquaporin-1
Q92482,AQP3,Aquaporin-3
P55087,AQP4,Aquaporin-4
O14520,AQP7,Aquaporin-7
P18054,ALOX12,"Arachidonate 12-lipoxygenase, 12S-type"
O15296,ALOX15B,Arachidonate 15-lipoxygenase B
P20292,ALOX5AP,Arachidonate 5-lipoxygenase-activating protein
P52594,AGFG1,Arf-GAP domain and FG repeat-containing protein 1
O95081,AGFG2,Arf-GAP domain and FG repeat-containing protein 2
Q15057,ACAP2,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2"
Q99490,AGAP2,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2"
Q96P47,AGAP3,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3"
O43150,ASAP2,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2"
Q8TDY4,ASAP3,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 3"
P53367,ARFIP1,Arfaptin-1
P53365,ARFIP2,Arfaptin-2
P05089,ARG1,Arginase-1
P78540,ARG2,"Arginase-2, mitochondrial"
Q5T686,AVPI1,Arginine vasopressin-induced protein 1
Q5TEU4,NDUFAF5,"Arginine-hydroxylase NDUFAF5, mitochondrial"
Q9BUV0,RSRP1,Arginine/serine-rich protein 1
P04424,ASL,Argininosuccinate lyase
P04424,ASL,Argininosuccinate lyase
P00966,ASS1,Argininosuccinate synthase
Q9HAU8,RNPEPL1,Arginyl aminopeptidase-like 1
P54136,RARS1,"Arginyl-tRNA synthetase, cytoplasmic"
O95260,ATE1,Arginyl-tRNA--protein transferase 1
Q8N8R7,ARL14EP,ARL14 effector protein
P0DKL9,ARL14EPL,ARL14 effector protein-like
Q9NVT9,ARMC1,Armadillo repeat-containing protein 1
Q8N2F6,ARMC10,Armadillo repeat-containing protein 10
Q5T9G4,ARMC12,Armadillo repeat-containing protein 12
Q5W041,ARMC3,Armadillo repeat-containing protein 3
Q96C12,ARMC5,Armadillo repeat-containing protein 5:Armadillo Repeat Domain 2
Q96C12,ARMC5,Armadillo repeat-containing protein 5:Armadillo Repeat Domain 5
Q6NXE6,ARMC6,Armadillo repeat-containing protein 6
Q8IUR7,ARMC8,Armadillo repeat-containing protein 8
Q9UH62,ARMCX3,Armadillo repeat-containing X-linked protein 3
Q86TY3,ARMH4,Armadillo-like helical domain-containing protein 4
P20711,DDC,Aromatic-L-amino-acid decarboxylase
Q8N5I2,ARRDC1,Arrestin domain-containing protein 1
Q96B67,ARRDC3,Arrestin domain-containing protein 3
A6NEK1,ARRDC5,Arrestin domain-containing protein 5
Q9HBK9,AS3MT,Arsenite methyltransferase
Q5T4W7,ARTN,Artemin
P35869,AHR,Aryl hydrocarbon receptor
P27540,ARNT,Aryl hydrocarbon receptor nuclear translocator
Q9HBZ2,ARNT2,Aryl hydrocarbon receptor nuclear translocator 2
O00327,ARNTL,Aryl hydrocarbon receptor nuclear translocator-like protein 1
Q9NZN9,AIPL1,Aryl-hydrocarbon-interacting protein-like 1
Q6P093,AADACL2,Arylacetamide deacetylase-like 2
P18440,NAT1,Arylamine N-acetyltransferase 1
P15289,ARSA,Arylsulfatase A
P15289,ARSA,Arylsulfatase A
P15848,ARSB,Arylsulfatase B
Q96EG1,ARSG,Arylsulfatase G
Q6UWY0,ARSK,Arylsulfatase K
Q9BVC5,C2orf49,Ashwin
P07306,ASGR1,Asialoglycoprotein receptor 1
P07307,ASGR2,Asialoglycoprotein receptor 2
P08243,ASNS,Asparagine synthetase
O43776,NARS1,"Asparaginyl-tRNA synthetase, cytoplasmic"
P17174,GOT1,"Aspartate aminotransferase, cytoplasmic"
P00505,GOT2,"Aspartate aminotransferase, mitochondrial"
P00505,GOT2,"Aspartate aminotransferase, mitochondrial"
Q5U4P2,ASPHD1,Aspartate beta-hydroxylase domain-containing protein 1
P14868,DARS1,"Aspartate--tRNA ligase, cytoplasmic"
Q6PI48,DARS2,"Aspartate--tRNA ligase, mitochondrial"
P45381,ASPA,Aspartoacylase
Q96HD9,ACY3,Aspartoacylase-2
Q9ULA0,DNPEP,Aspartyl aminopeptidase
Q12797,ASPH,Aspartyl/asparaginyl beta-hydroxylase
Q9BXN1,ASPN,Asporin
Q6HA08,ASTL,Astacin-like metalloendopeptidase
Q15121,PEA15,Astrocytic phosphoprotein PEA-15
O14497,ARID1A,AT-rich interactive domain-containing protein 1A
Q99856,ARID3A,AT-rich interactive domain-containing protein 3A
Q8IVW6,ARID3B,AT-rich interactive domain-containing protein 3B
A6NKF2,ARID3C,AT-rich interactive domain-containing protein 3C
Q4LE39,ARID4B,AT-rich interactive domain-containing protein 4B
Q9UBB4,ATXN10,Ataxin-10
Q9NWB1,RBFOX1,Ataxin-2-binding protein 1
P54252,ATXN3,Ataxin-3
Q8NHH9,ATL2,Atlastin-2
Q6DD88,ATL3,Atlastin-3
P25705,ATP5F1A,"ATP synthase alpha chain, mitochondrial"
P24539,ATP5PB,"ATP synthase B chain, mitochondrial"
P24539,ATP5PB,"ATP synthase B chain, mitochondrial"
P36542,ATP5F1C,"ATP synthase gamma chain, mitochondrial"
Q5TC12,ATPAF1,ATP synthase mitochondrial F1 complex assembly factor 1
P06576,ATP5F1B,"ATP synthase subunit beta, mitochondrial"
P56381,ATP5F1E,"ATP synthase subunit epsilon, mitochondrial"
P56134,ATP5MF,"ATP synthase subunit f, mitochondrial"
P48047,ATP5PO,"ATP synthase subunit O, mitochondrial"
P18859,ATP5PF,"ATP synthase-coupling factor 6, mitochondrial"
Q99758,ABCA3,ATP-binding cassette sub-family A member 3
O94911,ABCA8,ATP-binding cassette sub-family A member 8
Q9NRK6,ABCB10,"ATP-binding cassette sub-family B member 10, mitochondrial"
Q2M3G0,ABCB5,ATP-binding cassette sub-family B member 5
Q9NP58,ABCB6,"ATP-binding cassette sub-family B member 6, mitochondrial"
O14678,ABCD4,ATP-binding cassette sub-family D member 4
Q8NE71,ABCF1,ATP-binding cassette sub-family F member 1
Q9NUQ8,ABCF3,ATP-binding cassette sub-family F member 3
P45844,ABCG1,ATP-binding cassette sub-family G member 1
O75027,ABCB7,ATP-binding cassette transporter 7
P53396,ACLY,ATP-citrate synthase
P08237,PFKM,"ATP-dependent 6-phosphofructokinase, muscle type"
Q16740,CLPP,"ATP-dependent Clp protease proteolytic subunit, mitochondrial"
P46063,RECQL,ATP-dependent DNA helicase Q1
Q08211,DHX9,ATP-dependent RNA helicase A
Q92499,DDX1,ATP-dependent RNA helicase DDX1
Q9NUU7,DDX19A,ATP-dependent RNA helicase DDX19A
Q9UMR2,DDX19B,ATP-dependent RNA helicase DDX19B
Q9UHL0,DDX25,ATP-dependent RNA helicase DDX25
O00148,DDX39A,ATP-dependent RNA helicase DDX39
O15523,DDX3Y,ATP-dependent RNA helicase DDX3Y
Q9BQ39,DDX50,ATP-dependent RNA helicase DDX50
Q8NHQ9,DDX55,ATP-dependent RNA helicase DDX55
Q7Z478,DHX29,ATP-dependent RNA helicase DHX29
Q14562,DHX8,ATP-dependent RNA helicase DHX8
Q8TE96,DQX1,ATP-dependent RNA helicase DQX1
Q8IYB8,SUPV3L1,"ATP-dependent RNA helicase SUPV3L1, mitochondrial"
Q96TA2,YME1L1,ATP-dependent zinc metalloprotease YME1L1
O43681,GET3,ATPase ASNA1
Q8NBU5,ATAD1,ATPase family AAA domain-containing protein 1
Q6PL18,ATAD2,ATPase family AAA domain-containing protein 2
Q5T2N8,ATAD3C,ATPase family AAA domain-containing protein 3C
Q9UII2,ATP5IF1,"ATPase inhibitor, mitochondrial"
Q96S55,WRNIP1,ATPase WRNIP1
Q8WXE1,ATRIP,ATR-interacting protein
P01160,NPPA,Atrial natriuretic factor
P17342,NPR3,Atrial natriuretic peptide clearance receptor
P17342,NPR3,Atrial natriuretic peptide clearance receptor
P16066,NPR1,Atrial natriuretic peptide receptor A
Q9Y5Q5,CORIN,Atrial natriuretic peptide-converting enzyme
O75882,ATRN,Attractin
O00590,ACKR2,Atypical chemokine receptor 2
Q9H1Z8,ECRG4,Augurin
O14965,AURKA,Aurora kinase A
Q9H7T9,AUNIP,Aurora kinase A and ninein-interacting protein
Q96GD4,AURKB,Aurora kinase B
O43918,AIRE,Autoimmune regulator
Q9H1Y0,ATG5,Autophagy protein 5
Q9BSB4,ATG101,Autophagy-related protein 101
Q676U5,ATG16L1,Autophagy-related protein 16-1
Q676U5,ATG16L1,Autophagy-related protein 16-1
