UniProt ID	Gene	Protein name
P13928	ANXA8	Annexin A8
O76027	ANXA9	Annexin A9
P23352	ANOS1	Anosmin-1
O95994	AGR2	Anterior gradient protein 2 homolog
Q8TD06	AGR3	Anterior gradient protein 3
Q8TD06	AGR3	Anterior gradient protein 3
Q9H6X2	ANTXR1	Anthrax toxin receptor 1
P58335	ANTXR2	Anthrax toxin receptor 2
P49913	CAMP	Antibacterial protein LL-37
P15813	CD1D	Antigen-presenting glycoprotein CD1d
P03973	SLPI	Antileukoproteinase
P01008	SERPINC1	Antithrombin-III
O14977	AZIN1	Antizyme inhibitor 1
Q10567	AP1B1	AP-1 complex subunit beta-1
O75843	AP1G2	AP-1 complex subunit gamma-like 2
P56377	AP1S2	AP-1 complex subunit sigma-2
Q63HQ0	AP1AR	AP-1 complex-associated regulatory protein
O94973	AP2A2	AP-2 complex subunit alpha-2
P63010	AP2B1	AP-2 complex subunit beta-1
Q96N21	TEPSIN	AP-4 complex accessory subunit tepsin
O00189	AP4M1	AP-4 complex subunit mu-1
Q9ULZ1	APLN	Apelin
Q9NQ94	A1CF	APOBEC1 complementation factor
P02647	APOA1	Apolipoprotein A-I
P02652	APOA2	Apolipoprotein A-II
P06727	APOA4	Apolipoprotein A-IV
Q6Q788	APOA5	Apolipoprotein A-V
Q6Q788	APOA5	Apolipoprotein A-V
P04114	APOB	Apolipoprotein B
P02654	APOC1	Apolipoprotein C-I
P02655	APOC2	Apolipoprotein C-II
P02656	APOC3	Apolipoprotein C-III
P05090	APOD	Apolipoprotein D
P05090	APOD	Apolipoprotein D
P02649	APOE	Apolipoprotein E
P02649	APOE	Apolipoprotein E (isoform E2)
P02649	APOE	Apolipoprotein E (isoform E3)
P02649	APOE	Apolipoprotein E (isoform E4)
Q13790	APOF	Apolipoprotein F
O14791	APOL1	Apolipoprotein L1
O14791	APOL1	Apolipoprotein L1
O14791	APOL1	Apolipoprotein L1
O95236	APOL3	Apolipoprotein L3
O95445	APOM	Apolipoprotein M
O95445	APOM	Apolipoprotein M
Q9BQE5	APOL2	Apolipoprotein-L2
Q9BZR8	BCL2L14	Apoptosis facilitator Bcl-2-like protein 14
P10415	BCL2	Apoptosis regulator Bcl-2
Q9ULZ3	PYCARD	Apoptosis-associated speck-like protein containing a CARD
O95831	AIFM1	"Apoptosis-inducing factor 1, mitochondrial"
O14727	APAF1	Apoptotic protease-activating factor 1
Q9UBU3	GHRL	Appetite-regulating hormone
Q9UBU3	GHRL	Appetite-regulating hormone
Q7Z2E3	APTX	Aprataxin
P55087	AQP4	Aquaporin-4
O15296	ALOX15B	Arachidonate 15-lipoxygenase B
P52594	AGFG1	Arf-GAP domain and FG repeat-containing protein 1
O95081	AGFG2	Arf-GAP domain and FG repeat-containing protein 2
Q15057	ACAP2	"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2"
Q99490	AGAP2	"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2"
Q96P47	AGAP3	"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3"
O43150	ASAP2	"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2"
Q8TDY4	ASAP3	"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 3"
P53367	ARFIP1	Arfaptin-1
P53365	ARFIP2	Arfaptin-2
P05089	ARG1	Arginase-1
P78540	ARG2	"Arginase-2, mitochondrial"
Q5TEU4	NDUFAF5	"Arginine-hydroxylase NDUFAF5, mitochondrial"
Q9BUV0	RSRP1	Arginine/serine-rich protein 1
P04424	ASL	Argininosuccinate lyase
O95260	ATE1	Arginyl-tRNA--protein transferase 1
Q8N2F6	ARMC10	Armadillo repeat-containing protein 10
Q5W041	ARMC3	Armadillo repeat-containing protein 3
Q96C12	ARMC5	Armadillo repeat-containing protein 5:Armadillo Repeat Domain 2
Q96C12	ARMC5	Armadillo repeat-containing protein 5:Armadillo Repeat Domain 5
Q8IUR7	ARMC8	Armadillo repeat-containing protein 8
P20711	DDC	Aromatic-L-amino-acid decarboxylase
Q96B67	ARRDC3	Arrestin domain-containing protein 3
A6NEK1	ARRDC5	Arrestin domain-containing protein 5
Q9HBK9	AS3MT	Arsenite methyltransferase
Q5T4W7	ARTN	Artemin
P27540	ARNT	Aryl hydrocarbon receptor nuclear translocator
Q9NZN9	AIPL1	Aryl-hydrocarbon-interacting protein-like 1
P18440	NAT1	Arylamine N-acetyltransferase 1
P15289	ARSA	Arylsulfatase A
P15289	ARSA	Arylsulfatase A
P15848	ARSB	Arylsulfatase B
Q6UWY0	ARSK	Arylsulfatase K
P07306	ASGR1	Asialoglycoprotein receptor 1
P07307	ASGR2	Asialoglycoprotein receptor 2
P08243	ASNS	Asparagine synthetase
O43776	NARS1	"Asparaginyl-tRNA synthetase, cytoplasmic"
P17174	GOT1	"Aspartate aminotransferase, cytoplasmic"
P00505	GOT2	"Aspartate aminotransferase, mitochondrial"
P00505	GOT2	"Aspartate aminotransferase, mitochondrial"
P14868	DARS1	"Aspartate--tRNA ligase, cytoplasmic"
Q6PI48	DARS2	"Aspartate--tRNA ligase, mitochondrial"
P45381	ASPA	Aspartoacylase
Q96HD9	ACY3	Aspartoacylase-2
Q9ULA0	DNPEP	Aspartyl aminopeptidase
Q12797	ASPH	Aspartyl/asparaginyl beta-hydroxylase
Q9BXN1	ASPN	Asporin
Q6HA08	ASTL	Astacin-like metalloendopeptidase
Q15121	PEA15	Astrocytic phosphoprotein PEA-15
O14497	ARID1A	AT-rich interactive domain-containing protein 1A
Q99856	ARID3A	AT-rich interactive domain-containing protein 3A
A6NKF2	ARID3C	AT-rich interactive domain-containing protein 3C
Q9UBB4	ATXN10	Ataxin-10
Q9NWB1	RBFOX1	Ataxin-2-binding protein 1
P54252	ATXN3	Ataxin-3
Q6DD88	ATL3	Atlastin-3
P24539	ATP5PB	"ATP synthase B chain, mitochondrial"
P24539	ATP5PB	"ATP synthase B chain, mitochondrial"
P06576	ATP5F1B	"ATP synthase subunit beta, mitochondrial"
P56134	ATP5MF	"ATP synthase subunit f, mitochondrial"
P48047	ATP5PO	"ATP synthase subunit O, mitochondrial"
P18859	ATP5PF	"ATP synthase-coupling factor 6, mitochondrial"
O14678	ABCD4	ATP-binding cassette sub-family D member 4
Q9NUQ8	ABCF3	ATP-binding cassette sub-family F member 3
P53396	ACLY	ATP-citrate synthase
P08237	PFKM	"ATP-dependent 6-phosphofructokinase, muscle type"
Q16740	CLPP	"ATP-dependent Clp protease proteolytic subunit, mitochondrial"
P46063	RECQL	ATP-dependent DNA helicase Q1
Q08211	DHX9	ATP-dependent RNA helicase A
Q92499	DDX1	ATP-dependent RNA helicase DDX1
Q9NUU7	DDX19A	ATP-dependent RNA helicase DDX19A
Q9UMR2	DDX19B	ATP-dependent RNA helicase DDX19B
Q9UHL0	DDX25	ATP-dependent RNA helicase DDX25
Q14562	DHX8	ATP-dependent RNA helicase DHX8
Q96TA2	YME1L1	ATP-dependent zinc metalloprotease YME1L1
O43681	GET3	ATPase ASNA1
Q8NBU5	ATAD1	ATPase family AAA domain-containing protein 1
Q6PL18	ATAD2	ATPase family AAA domain-containing protein 2
Q9UII2	ATP5IF1	"ATPase inhibitor, mitochondrial"
Q96S55	WRNIP1	ATPase WRNIP1
P01160	NPPA	Atrial natriuretic factor
O75882	ATRN	Attractin
Q9H1Z8	ECRG4	Augurin
O14965	AURKA	Aurora kinase A
Q96GD4	AURKB	Aurora kinase B
Q9H1Y0	ATG5	Autophagy protein 5
Q96BJ3	AIDA	"Axin interactor, dorsalization-associated protein"
Q9Y2T1	AXIN2	Axin-2
Q9Y2T1	AXIN2	Axin-2
O14645	DNALI1	Axonemal dynein light intermediate polypeptide 1
P20160	AZU1	Azurocidin
P20160	AZU1	Azurocidin
Q86Y30	BAGE2	B melanoma antigen 2
Q86Y29	BAGE3	B melanoma antigen 3
Q7Z6A9	BTLA	B- and T-lymphocyte attenuator
P11912	CD79A	B-cell antigen receptor complex-associated protein alpha chain
P11912	CD79A	B-cell antigen receptor complex-associated protein alpha chain
P40259	CD79B	B-cell antigen receptor complex-associated protein beta chain
Q4VC05	BCL7A	B-cell CLL/lymphoma 7 protein family member A
P21854	CD72	B-cell differentiation antigen CD72
P21854	CD72	B-cell differentiation antigen CD72
Q8WV28	BLNK	B-cell linker protein
P41182	BCL6	B-cell lymphoma 6 protein
P41182	BCL6	B-cell lymphoma 6 protein
O95999	BCL10	B-cell lymphoma/leukemia 10
Q9H165	BCL11A	B-cell lymphoma/leukemia 11A
P20273	CD22	B-cell receptor CD22
Q9UHQ4	BCAP29	B-cell receptor-associated protein 29
P51572	BCAP31	B-cell receptor-associated protein 31
Q9BPU9	B9D2	B9 domain-containing protein 2
P17213	BPI	Bactericidal permeability-increasing protein
Q13490	BIRC2	Baculoviral IAP repeat-containing protein 2
Q13490	BIRC2	Baculoviral IAP repeat-containing protein 2
Q13489	BIRC3	Baculoviral IAP repeat-containing protein 3
O15392	BIRC5	Baculoviral IAP repeat-containing protein 5
Q96CA5	BIRC7	Baculoviral IAP repeat-containing protein 7
Q96CA5	BIRC7	Baculoviral IAP repeat-containing protein 7 Isoform beta
Q99933	BAG1	BAG family molecular chaperone regulator 1
O95816	BAG2	BAG family molecular chaperone regulator 2
O95817	BAG3	BAG family molecular chaperone regulator 3
O95429	BAG4	BAG family molecular chaperone regulator 4
Q9UL15	BAG5	BAG family molecular chaperone regulator 5
Q9H4G0	EPB41L1	Band 4.1-like protein 1
P50895	BCAM	Basal Cell Adhesion Molecule
P98160	HSPG2	Basement membrane-specific heparan sulfate proteoglycan core protein
Q9Y6E2	BZW2	Basic leucine zipper and W2 domain-containing protein 2
Q16520	BATF	Basic leucine zipper transcriptional factor ATF-like
Q9NR55	BATF3	Basic leucine zipper transcriptional factor ATF-like 3
P35613	BSG	Basigin
Q07817	BCL2L1	Bcl-2-like protein 1
Q9HD36	BCL2L10	Bcl-2-like protein 10
Q9HD36	BCL2L10	Bcl-2-like protein 10
O43521	BCL2L11	Bcl-2-like protein 11
Q92843	BCL2L2	Bcl-2-like protein 2
Q92843	BCL2L2	Bcl-2-like protein 2
Q96LC9	BMF	Bcl-2-modifying factor
Q16548	BCL2A1	Bcl-2-related protein A1
Q92934	BAD	Bcl2-associated agonist of cell death
Q12983	BNIP3	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3
O60238	BNIP3L	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like
Q16620	NTRK2	BDNF/NT-3 growth factors receptor
Q14457	BECN1	Beclin-1
Q14457	BECN1	Beclin-1
Q5SZJ8	BEND6	BEN domain-containing protein 6
P07288	KLK3	Benign Prostate specific Antigen
Q9NYM9	BET1L	BET1-like protein
Q13884	SNTB1	Beta-1-syntrophin
Q02742	GCNT1	"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase"
Q9P109	GCNT4	"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 4"
Q9P109	GCNT4	"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 4"
Q9Y5Z6	B3GALT1	"Beta-1,3-galactosyltransferase 1"
O43825	B3GALT2	"Beta-1,3-galactosyltransferase 2"
Q9Y2C3	B3GALT5	"Beta-1,3-galactosyltransferase 5"
Q96L58	B3GALT6	"Beta-1,3-galactosyltransferase 6"
Q6Y288	B3GLCT	"Beta-1,3-glucosyltransferase"
O00587	MFNG	"Beta-1,3-N-acetylglucosaminyltransferase manic fringe"
Q9Y644	RFNG	"Beta-1,3-N-acetylglucosaminyltransferase radical fringe"
Q00973	B4GALNT1	"Beta-1,4 N-acetylgalactosaminyltransferase 1"
P15291	B4GALT1	"Beta-1,4-galactosyltransferase 1"
O60909	B4GALT2	"Beta-1,4-galactosyltransferase 2"
O60512	B4GALT3	"Beta-1,4-galactosyltransferase 3"
O43286	B4GALT5	"Beta-1,4-galactosyltransferase 5"
Q9UBX8	B4GALT6	"Beta-1,4-galactosyltransferase 6"
Q9UBV7	B4GALT7	"Beta-1,4-galactosyltransferase 7"
Q09327	MGAT3	"Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase"
P02749	APOH	Beta-2-glycoprotein 1
P61769	B2M	Beta-2-microglobulin
P61769	B2M	Beta-2-microglobulin
P35612	ADD2	Beta-adducin
P25098	GRK2	beta-adrenergic receptor kinase 1
Q96KN2	CNDP1	Beta-Ala-His dipeptidase
Q96KN2	CNDP1	Beta-Ala-His dipeptidase
P49407	ARRB1	Beta-arrestin-1
P05814	CSN2	Beta-casein
Q9NSA3	CTNNBIP1	Beta-catenin-interacting protein 1
P53672	CRYBA2	Beta-crystallin A2
P53674	CRYBB1	Beta-crystallin B1
P43320	CRYBB2	Beta-crystallin B2
P26998	CRYBB3	Beta-crystallin B3
P22914	CRYGS	Beta-crystallin S
P60022	DEFB1	Beta-defensin 1
P81534	DEFB103A	Beta-defensin 103
Q8WTQ1	DEFB104A	Beta-defensin 104
Q8N104	DEFB106A	Beta-defensin 106
Q8IZN7	DEFB107A	Beta-defensin 107
Q8NET1	DEFB108B	Beta-defensin 108B
Q30KQ9	DEFB110	Beta-defensin 110
Q30KQ8	DEFB112	Beta-defensin 112
Q30KQ7	DEFB113	Beta-defensin 113
Q30KQ5	DEFB115	Beta-defensin 115
Q30KQ4	DEFB116	Beta-defensin 116
Q96PH6	DEFB118	Beta-defensin 118
Q8N690	DEFB119	Beta-defensin 119
Q5J5C9	DEFB121	Beta-defensin 121
Q8N687	DEFB125	Beta-defensin 125
Q9H1M4	DEFB127	Beta-defensin 127
Q7Z7B8	DEFB128	Beta-defensin 128
Q9H1M3	DEFB129	Beta-defensin 129
Q7Z7B7	DEFB132	Beta-defensin 132
Q30KP9	DEFB135	Beta-defensin 135
Q30KP8	DEFB136	Beta-defensin 136
O15263	DEFB4A	Beta-defensin 4A
Q14118	DAG1	Beta-dystroglycan
P01189	POMC	Beta-endorphin
P13929	ENO3	Beta-enolase
P16278	GLB1	Beta-galactosidase
P15907	ST6GAL1	"Beta-galactoside alpha-2,6-sialyltransferase 1"
Q96JF0	ST6GAL2	"Beta-galactoside alpha-2,6-sialyltransferase 2"
P08236	GUSB	Beta-glucuronidase
P06865	HEXA	Beta-hexosaminidase alpha chain
P07686	HEXB	Beta-hexosaminidase subunit beta
P07686	HEXB	Beta-hexosaminidase subunit beta
Q86Z14	KLB	Beta-klotho
Q68D91	MBLAC2	Beta-lactamase-like protein FLJ75971
O00462	MANBA	Beta-mannosidase
P08118	MSMB	Beta-microseminoprotein
P01138	NGF	beta-nerve growth factor
Q9H115	NAPB	Beta-soluble NSF attachment protein
Q96PL2	TECTB	Beta-tectorin
P02775	PPBP	Beta-thromboglobulin
Q9UBR1	UPB1	Beta-ureidopropionase
P35070	BTC	Betacellulin
P35070	BTC	Betacellulin
P55957	BID	BH3-interacting domain death agonist
Q6ZP65	BICDL1	Bicaudal D-related protein 1
O43252	PAPSS1	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1
Q6NYC1	JMJD6	Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6
Q13057	COASY	Bifunctional coenzyme A synthase
P52848	NDST1	Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1
Q8IUF8	RIOX2	Bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA
P13995	MTHFD2	"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial"
Q96T60	PNKP	Bifunctional polynucleotide phosphatase/kinase
P31939	ATIC	Bifunctional purine biosynthesis protein PURH
Q9Y223	GNE	Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase
P21810	BGN	Biglycan
P21810	BGN	Biglycan
Q13323	BIK	BIK
Q96RI1	NR1H4	Bile acid receptor
Q06520	SULT2A1	Bile salt sulfotransferase
P19835	CEL	Bile salt-activated lipase
P53004	BLVRA	Biliverdin reductase A
P78537	BLOC1S1	Biogenesis of lysosome-related organelles complex 1 subunit 1
Q6QNY1	BLOC1S2	Biogenesis of lysosome-related organelles complex 1 subunit 2
Q6QNY0	BLOC1S3	Biogenesis of lysosome-related organelles complex 1 subunit 3
Q8TDH9	BLOC1S5	Biogenesis of lysosome-related organelles complex 1 subunit 5
Q9UL45	BLOC1S6	Biogenesis of lysosome-related organelles complex 1 subunit 6
P43251	BTD	Biotinidase
P43251	BTD	Biotinidase
P49789	FHIT	Bis(5'-adenosyl)-triphosphatase
P50583	NUDT2	Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical]
P07738	BPGM	Bisphosphoglycerate mutase
Q13867	BLMH	Bleomycin hydrolase
Q969J3	BORCS5	BLOC-1-related complex subunit 5
Q13145	BAMBI	BMP and activin membrane-bound inhibitor homolog:Cytoplasmic domain
Q13145	BAMBI	BMP and activin membrane-bound inhibitor homolog:Extracellular domain
Q13145	BAMBI	BMP and activin membrane-bound inhibitor homolog:Extracellular domain
Q8N8U9	BMPER	BMP-binding endothelial regulator protein
Q8N8U9	BMPER	BMP-binding endothelial regulator protein
Q9Y3E2	BOLA1	BolA-like protein 1
Q9H3K6	BOLA2	BolA-like protein 2
Q53S33	BOLA3	BolA-like protein 3
Q6UWU4	C6orf89	Bombesin receptor-activated protein C6orf89
P13727	PRG2	Bone marrow proteoglycan
P13727	PRG2	Bone marrow proteoglycan
Q10589	BST2	Bone marrow stromal antigen 2
P13497	BMP1	Bone morphogenetic protein 1
O95393	BMP10	Bone morphogenetic protein 10
O95972	BMP15	Bone morphogenetic protein 15
P12643	BMP2	Bone morphogenetic protein 2
P12645	BMP3	Bone morphogenetic protein 3
P12645	BMP3	Bone morphogenetic protein 3
P12644	BMP4	Bone morphogenetic protein 4
P12644	BMP4	Bone morphogenetic protein 4
P22003	BMP5	Bone morphogenetic protein 5
P22004	BMP6	Bone morphogenetic protein 6
P22004	BMP6	Bone morphogenetic protein 6
P18075	BMP7	Bone morphogenetic protein 7
P34820	BMP8B	Bone morphogenetic protein 8B
P36894	BMPR1A	Bone morphogenetic protein receptor type-1A
O00238	BMPR1B	Bone morphogenetic protein receptor type-1B
Q13873	BMPR2	Bone morphogenetic protein receptor type-2
P21815	IBSP	Bone sialoprotein 2
P21815	IBSP	Bone sialoprotein 2
Q9NP55	BPIFA1	BPI fold-containing family A member 1
Q96DR5	BPIFA2	BPI fold-containing family A member 2
Q96DR5	BPIFA2	BPI fold-containing family A member 2
Q8TDL5	BPIFB1	BPI fold-containing family B member 1
Q8TDL5	BPIFB1	BPI fold-containing family B member 1
P80723	BASP1	Brain acid soluble protein 1
P16860	NPPB	Brain natriuretic peptide 32
P23560	BDNF	Brain-derived neurotrophic factor
P23560	BDNF	Brain-derived neurotrophic factor
Q9BUH8	BEGAIN	Brain-enriched guanylate kinase-associated protein
O14514	ADGRB1	Brain-specific angiogenesis inhibitor 1
Q9UQB8	BAIAP2	Brain-specific angiogenesis inhibitor 1-associated protein 2
Q9GZN4	PRSS22	Brain-specific serine protease 4
O15382	BCAT2	"Branched-chain-amino-acid aminotransferase, mitochondrial"
Q6UWZ7	ABRAXAS1	BRCA1-A complex subunit Abraxas
Q6PJG6	BRAT1	BRCA1-associated ATM activator 1
Q99728	BARD1	BRCA1-associated RING domain protein 1
Q9P287	BCCIP	BRCA2 and CDKN1A-interacting protein
O75815	BCAR3	Breast cancer anti-estrogen resistance protein 3:Guanine Nucleotide Exchange Factor Domain
O75815	BCAR3	Breast cancer anti-estrogen resistance protein 3:Src Homology domain
Q5PSV4	BRMS1L	Breast cancer metastasis-suppressor 1-like protein
Q96GW7	BCAN	Brevican core protein
Q6PL45	BRICD5	BRICHOS domain-containing protein 5
Q9UBW5	BIN2	Bridging integrator 2
Q9NQY0	BIN3	Bridging integrator 3
Q15018	ABRAXAS2	BRISC complex subunit Abro1
Q15018	ABRAXAS2	BRISC complex subunit Abro1
Q5VW32	BROX	BRO1 domain-containing protein BROX
Q58F21	BRDT	Bromodomain testis-specific protein
O95696	BRD1	Bromodomain-containing protein 1
P25440	BRD2	Bromodomain-containing protein 2
P25440	BRD2	Bromodomain-containing protein 2
O60885	BRD4	Bromodomain-containing protein 4
Q2TAL6	VWC2	Brorin
Q2TAL6	VWC2	Brorin
Q9BWV1	BOC	Brother of CDO
Q8WZ19	KCTD13	BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 1
Q13829	TNFAIP1	BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 2
Q9H3F6	KCTD10	BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3
Q719H9	KCTD1	BTB/POZ domain-containing protein KCTD1
Q96SI1	KCTD15	BTB/POZ domain-containing protein KCTD15
Q8N5Z5	KCTD17	BTB/POZ domain-containing protein KCTD17
Q14681	KCTD2	BTB/POZ domain-containing protein KCTD2
Q9Y597	KCTD3	BTB/POZ domain-containing protein KCTD3
Q8WVF5	KCTD4	BTB/POZ domain-containing protein KCTD4
Q9NXV2	KCTD5	BTB/POZ domain-containing protein KCTD5
Q8NC69	KCTD6	BTB/POZ domain-containing protein KCTD6
Q8NC69	KCTD6	BTB/POZ domain-containing protein KCTD6
Q96MP8	KCTD7	BTB/POZ domain-containing protein KCTD7
Q96MP8	KCTD7	BTB/POZ domain-containing protein KCTD7
Q13410	BTN1A1	Butyrophilin subfamily 1 member A1
Q7KYR7	BTN2A1	Butyrophilin subfamily 2 member A1
Q8WVV5	BTN2A2	Butyrophilin subfamily 2 member A2
O00481	BTN3A1	Butyrophilin subfamily 3 member A1
P78410	BTN3A2	Butyrophilin subfamily 3 member A2
O00478	BTN3A3	Butyrophilin subfamily 3 member A3
O00478	BTN3A3	Butyrophilin subfamily 3 member A3
Q6UXE8	BTNL3	Butyrophilin-like protein 3
Q6UX41	BTNL8	Butyrophilin-like protein 8
Q6UXG8	BTNL9	Butyrophilin-like protein 9
Q9Y235	APOBEC2	C->U-editing enzyme APOBEC-2
P11586	MTHFD1	"C-1-tetrahydrofolate synthase, cytoplasmic"
P22362	CCL1	C-C motif chemokine 1
P22362	CCL1	C-C motif chemokine 1
Q99616	CCL13	C-C motif chemokine 13
Q16627	CCL14	C-C motif chemokine 14
Q16663	CCL15	C-C motif chemokine 15
Q16663	CCL15	C-C motif chemokine 15
Q16663	CCL15	C-C motif chemokine 15
O15467	CCL16	C-C motif chemokine 16
Q92583	CCL17	C-C motif chemokine 17
P55774	CCL18	C-C motif chemokine 18
Q99731	CCL19	C-C motif chemokine 19
P13500	CCL2	C-C motif chemokine 2
P78556	CCL20	C-C motif chemokine 20
O00585	CCL21	C-C motif chemokine 21
O00626	CCL22	C-C motif chemokine 22
O00626	CCL22	C-C motif chemokine 22
P55773	CCL23	C-C motif chemokine 23
O00175	CCL24	C-C motif chemokine 24
O15444	CCL25	C-C motif chemokine 25
O15444	CCL25	C-C motif chemokine 25
Q9Y258	CCL26	C-C motif chemokine 26
Q9Y4X3	CCL27	C-C motif chemokine 27
Q9NRJ3	CCL28	C-C motif chemokine 28
P10147	CCL3	C-C motif chemokine 3
P16619	CCL3L1	C-C motif chemokine 3-like 1
Q8NHW4	CCL4L1	C-C motif chemokine 4-like
P13501	CCL5	C-C motif chemokine 5
P13501	CCL5	C-C motif chemokine 5
P80098	CCL7	C-C motif chemokine 7
P80098	CCL7	C-C motif chemokine 7
P80075	CCL8	C-C motif chemokine 8
P80075	CCL8	C-C motif chemokine 8
Q8IY22	CMIP	C-Maf-inducing protein
Q99417	MYCBP	C-Myc-binding protein
P02741	CRP	C-reactive protein
Q13363	CTBP1	C-terminal-binding protein 1
Q9P126	CLEC1B	C-type lectin domain family 1 member B
Q8IUN9	CLEC10A	C-type lectin domain family 10 member A
Q5QGZ9	CLEC12A	C-type lectin domain family 12 member A
Q6UVW9	CLEC2A	C-type lectin domain family 2 member A
Q92478	CLEC2B	C-type lectin domain family 2 member B
Q9UHP7	CLEC2D	C-type lectin domain family 2 member D
P0C7M8	CLEC2L	C-type lectin domain family 2 member L
Q9UMR7	CLEC4A	C-type lectin domain family 4 member A
Q8WTT0	CLEC4C	C-type lectin domain family 4 member C
Q8WXI8	CLEC4D	C-type lectin domain family 4 member D
Q6UXB4	CLEC4G	C-type lectin domain family 4 member G
Q6UXB4	CLEC4G	C-type lectin domain family 4 member G
Q9UJ71	CD207	C-type lectin domain family 4 member K
Q9H2X3	CLEC4M	C-type lectin domain family 4 member M
Q6EIG7	CLEC6A	C-type lectin domain family 6 member A
Q9BXN2	CLEC7A	C-type lectin domain family 7 member A
Q6UXN8	CLEC9A	C-type lectin domain family 9 member A
Q9UBG0	MRC2	C-type mannose receptor 2
P23582	NPPC	C-type natriuretic peptide
P02778	CXCL10	C-X-C motif chemokine 10
O14625	CXCL11	C-X-C motif chemokine 11
O14625	CXCL11	C-X-C motif chemokine 11
O43927	CXCL13	C-X-C motif chemokine 13
O43927	CXCL13	C-X-C motif chemokine 13
O95715	CXCL14	C-X-C motif chemokine 14
Q9H2A7	CXCL16	C-X-C motif chemokine 16
Q6UXB2	CXCL17	C-X-C motif chemokine 17
P42830	CXCL5	C-X-C motif chemokine 5
P80162	CXCL6	C-X-C motif chemokine 6
Q07325	CXCL9	C-X-C motif chemokine 9
Q07325	CXCL9	C-X-C motif chemokine 9
Q96EU7	C1GALT1C1	C1GALT1-specific chaperone 1
Q96EU7 | Q9NS00	C1GALT1C1 | C1GALT1	C1GLT/C1GLC Complex
O75973	C1QL1	C1q-related factor
P01024	C3	C3a anaphylatoxin
